Time,M0-1,M1-1,M2-1,M3-1,M4-1,M5-1,M6-1,M7-1,M0-2,M1-2,M2-2,M3-2,M4-2,M5-2,M6-2,M7-2
16.45888889,0.29884395,0.303892483,0.375713267,0.353108154,3.516921339,2.949412545,0.74116454,0.677444115,0.414396476,0.435589108,0.310948568,0.257734827,1.338480317,1.559622198,2.38079515,3.046987936
16.48669722,0.300767738,0.297455109,0.379968414,0.350210283,3.569025397,2.962241631,0.741926789,0.682856954,0.423454863,0.44445042,0.309693479,0.329998349,1.347192746,1.561081099,2.372547765,3.054314959
16.51450556,0.300609641,0.29570876,0.381048095,0.351576382,3.60440787,2.998397586,0.743563481,0.689209378,0.416724273,0.452476119,0.31538809,0.259760902,1.36877278,1.574112422,2.40065702,3.081033329
16.54229167,0.312682909,0.298987126,0.387653537,0.35663516,3.61567358,3.03127042,0.749953085,0.690349344,0.413361394,0.447885601,0.31042482,0.270098989,1.365602373,1.585150644,2.423167465,3.150916587
16.5701,0.318957897,0.297010263,0.391062759,0.361501065,3.674709681,3.06902557,0.757937648,0.694440164,0.419227769,0.449281836,0.313443688,0.280824618,1.377516606,1.59981097,2.433985233,3.141816517
16.59790833,0.302610042,0.304481268,0.404055779,0.354244961,3.729510546,3.10123738,0.7597986,0.697203052,0.416146213,0.452590357,0.315367749,0.274032226,1.380810851,1.604079682,2.474589153,3.165004167
16.62569722,0.299441465,0.316966614,0.389840996,0.365125333,3.739373365,3.094800709,0.758705561,0.699792777,0.420958442,0.443045576,0.310631663,0.281220695,1.390288389,1.621045217,2.464498147,3.198352718
16.65350556,0.29795603,0.306282666,0.399982644,0.356239491,3.80740184,3.140511647,0.763702667,0.701612642,0.423540593,0.451478579,0.312147911,0.248614058,1.404758224,1.625211012,2.481486368,3.205748099
16.68131389,0.306576798,0.311548098,0.401792427,0.362216223,3.849364441,3.161034872,0.769326163,0.705834841,0.420151756,0.455415857,0.315847881,0.256374439,1.412030129,1.647640847,2.503502659,3.254844305
16.709125,0.32019195,0.318342339,0.394667708,0.370715879,3.897499989,3.198319244,0.774339202,0.716143222,0.420409491,0.46219486,0.308206007,0.252218242,1.427779868,1.652131927,2.528084569,3.262784478
16.73691944,0.307462617,0.299049598,0.402904499,0.365763562,3.926309306,3.227432818,0.774551596,0.728646425,0.434883799,0.455246212,0.309897463,0.260728518,1.43624411,1.664388008,2.563555755,3.319639501
16.76470833,0.309312131,0.308799807,0.396274158,0.365861333,3.9904813,3.265960915,0.781183474,0.720067777,0.428992663,0.45849821,0.318952679,0.274757689,1.433652631,1.674460905,2.585799445,3.370634427
16.79251667,0.308553791,0.3182265,0.398526787,0.361819838,4.021195709,3.305699969,0.785005079,0.722351151,0.434540012,0.462197227,0.312209401,0.274275635,1.441064815,1.688500123,2.602963612,3.410299393
16.82030833,0.316237966,0.307512486,0.400413411,0.368916525,4.057812248,3.316974603,0.790213342,0.722924909,0.429310631,0.461089521,0.313482998,0.264982968,1.451931793,1.699167035,2.625212687,3.41250579
16.84810833,0.317827462,0.303775481,0.404312054,0.363062914,4.115389922,3.338653422,0.791946621,0.73106076,0.426772762,0.466841417,0.314952736,0.300667077,1.458190852,1.714743649,2.657921566,3.430688372
16.87591111,0.314817847,0.309218698,0.391010375,0.369078958,4.163802973,3.384605298,0.790502999,0.733889617,0.434313731,0.471009111,0.316177366,0.266246484,1.475715906,1.724859338,2.658883689,3.522866865
16.90371389,0.313981415,0.31860051,0.414424535,0.36516214,4.179245699,3.413830236,0.794657578,0.729719497,0.433938259,0.468404116,0.313510056,0.286068002,1.488799451,1.733175598,2.684143144,3.515565566
16.93152778,0.308519442,0.310405008,0.399537559,0.371077685,4.261620985,3.443768629,0.800305142,0.737820143,0.434426048,0.477566435,0.315815131,0.285693989,1.508705201,1.747270268,2.709510288,3.553961205
16.95933611,0.323649486,0.304787422,0.417285216,0.366408769,4.33661121,3.450190972,0.806253526,0.738793072,0.444378924,0.475874066,0.320610785,0.248329403,1.506807008,1.761431591,2.745841738,3.592467148
16.987125,0.309408062,0.318961067,0.385002389,0.374759145,4.359686647,3.487290121,0.811116644,0.765844734,0.444268329,0.471360867,0.321854911,0.286544542,1.517271709,1.775975196,2.740975086,3.619836484
17.01492778,0.319087407,0.323806424,0.393442642,0.366082413,4.378907935,3.535189985,0.812377108,0.750527013,0.4477578,0.482224003,0.31715714,0.291971254,1.530184158,1.783649403,2.773646696,3.645269484
17.04273889,0.308292486,0.297738441,0.396630674,0.379061967,4.454723795,3.593696152,0.816749756,0.756638399,0.440665065,0.481616199,0.312770739,0.301155256,1.545347163,1.803687517,2.785914776,3.682217523
17.07054722,0.313380655,0.303143484,0.400548224,0.368828943,4.498622823,3.600668513,0.820442488,0.761940391,0.443012912,0.481271849,0.313211349,0.310793832,1.562525037,1.82500911,2.839175631,3.731918311
17.09835833,0.317083331,0.292719808,0.393631681,0.370627216,4.531624861,3.638277626,0.827406796,0.763779143,0.444470619,0.482667182,0.318605087,0.26921472,1.560352881,1.824972195,2.839656732,3.731752619
17.12616944,0.321013263,0.307837415,0.394291749,0.369884633,4.589896106,3.673865147,0.830931523,0.753135968,0.446775466,0.487815351,0.317871073,0.296852432,1.583402964,1.838932481,2.846255999,3.75340871
17.15398056,0.317713869,0.306647751,0.396634716,0.373148761,4.6708902,3.718421895,0.83485376,0.771079662,0.450283558,0.487252827,0.314991455,0.297120946,1.586114013,1.853841324,2.895146697,3.817898051
17.18178056,0.311897754,0.312824371,0.392565191,0.368956084,4.712944549,3.737323843,0.84027,0.777463303,0.445732868,0.491154087,0.316525768,0.290505387,1.589381686,1.876668976,2.940078232,3.882445261
17.20956667,0.303231471,0.320599173,0.409755355,0.374245787,4.753238447,3.746890971,0.841007705,0.780480336,0.44811946,0.485065565,0.321580553,0.282320723,1.606476882,1.879611446,2.943930614,3.882443918
17.23736111,0.313152441,0.317805548,0.407652735,0.373339663,4.788863286,3.814008222,0.852565524,0.782090971,0.454561977,0.494200808,0.32432376,0.283820523,1.613508052,1.892275347,2.942568192,3.929790278
17.26516389,0.307784857,0.313460741,0.389268525,0.377765339,4.8682101,3.847726911,0.847658235,0.78633421,0.459914874,0.49633711,0.3164361,0.271127204,1.626470925,1.903732126,2.970098369,3.965191524
17.29296111,0.307793833,0.307404284,0.407423218,0.382216155,4.912368927,3.882521989,0.852733547,0.790389828,0.450820471,0.498114889,0.326304108,0.281582822,1.634239717,1.929587104,3.003403932,3.989120132
17.32076944,0.323798955,0.304439273,0.378388434,0.381505826,4.918380078,3.89833896,0.854691251,0.802220951,0.45652739,0.500754617,0.322414675,0.305833699,1.650782528,1.934398341,3.023260174,4.033179058
17.34858056,0.312610587,0.318008868,0.398182065,0.378232143,4.997411941,3.939838968,0.860929664,0.79962058,0.462264184,0.503939948,0.321426344,0.256348745,1.659457736,1.932231091,3.062048218,4.067358687
17.37636667,0.312267358,0.309976292,0.398618146,0.37795879,5.096471748,3.967469132,0.865153397,0.802234137,0.465992063,0.509475126,0.321092559,0.264160595,1.671937271,1.965771935,3.081476618,4.10637016
17.40417778,0.316098428,0.321571536,0.385703406,0.382965222,5.099642764,4.014901097,0.864319514,0.805464018,0.461656287,0.503060501,0.325472023,0.28580473,1.685316632,1.977060071,3.089795482,4.152010053
17.43198611,0.325538228,0.319064454,0.388456166,0.381522835,5.166647708,4.032422393,0.873476751,0.814273472,0.46687256,0.508760048,0.323056853,0.278925157,1.69545449,1.999649635,3.130937481,4.171819789
17.45979167,0.33009999,0.321051242,0.409933613,0.388966336,5.211542427,4.07594108,0.879381253,0.818366374,0.459744865,0.50572962,0.321916567,0.284542542,1.71368742,2.020322019,3.147896599,4.175340766
17.4876,0.317608339,0.314867755,0.397207101,0.383390405,5.282473012,4.10645645,0.882438976,0.822090929,0.467780414,0.50811865,0.326318173,0.260559331,1.722209694,2.031163299,3.195297182,4.235429631
17.51540278,0.311844777,0.319353767,0.398551767,0.387956315,5.318816878,4.158865047,0.889304744,0.819869958,0.470148703,0.51339138,0.325661211,0.315467551,1.737096619,2.045044027,3.197154634,4.280959549
17.54318889,0.324610556,0.322279168,0.39854946,0.382566085,5.374788061,4.17405136,0.899535455,0.830071278,0.462462796,0.512972745,0.326006723,0.292521786,1.756376889,2.06254591,3.226953524,4.330155136
17.57097778,0.325174952,0.320704447,0.411165093,0.385451931,5.451999418,4.2127552,0.887879823,0.832507994,0.474700964,0.515367457,0.325236732,0.255354072,1.750505007,2.088423581,3.244976251,4.412560365
17.59878889,0.326050153,0.323849086,0.416724791,0.379540449,5.491725126,4.264136342,0.904389804,0.841684798,0.472827893,0.523111875,0.323328777,0.280225468,1.765894987,2.088376321,3.276959184,4.454458035
17.6266,0.309580082,0.326897678,0.411369749,0.382126173,5.532084769,4.277878336,0.903198334,0.838859592,0.469647804,0.526012039,0.332494023,0.326662528,1.784683395,2.128956169,3.302370782,4.499385409
17.65438889,0.317442371,0.331690556,0.413514946,0.378202628,5.59437786,4.345843395,0.910612044,0.839971904,0.478187528,0.526570984,0.328493186,0.29876061,1.784645764,2.1375871,3.322821507,4.492025699
17.68220278,0.314897239,0.319554878,0.414862058,0.384422715,5.64559348,4.370113908,0.910673823,0.851255798,0.479012931,0.523565777,0.322346132,0.280936829,1.809950592,2.129800592,3.329354532,4.550648599
17.71000833,0.312359455,0.312286696,0.412491128,0.379486082,5.711297104,4.422157383,0.914933491,0.849320866,0.48005697,0.526613561,0.327187079,0.287271359,1.830939738,2.159873539,3.408166104,4.560613983
17.73781667,0.319387229,0.334955073,0.408839415,0.385316583,5.765579634,4.442132853,0.922012508,0.863062172,0.476349116,0.533662597,0.325963281,0.281824269,1.824955834,2.173388831,3.424276973,4.601225183
17.76561111,0.318822514,0.33192039,0.408109848,0.385547347,5.816300191,4.462826596,0.925458546,0.860663438,0.479752108,0.535824649,0.330716518,0.296874137,1.858641234,2.186709259,3.452095781,4.629432036
17.79341944,0.323999968,0.322795026,0.407582821,0.384234782,5.911884439,4.504484765,0.933304327,0.865829371,0.478225545,0.536470762,0.329084187,0.28442693,1.858806704,2.217797595,3.451094921,4.693178954
17.82122778,0.324121547,0.331226797,0.404522945,0.389301478,5.892690866,4.539036976,0.938563772,0.877009145,0.474882399,0.536113379,0.325993505,0.298552549,1.880535041,2.221443915,3.507409137,4.736738326
17.84901667,0.315936437,0.329192143,0.420147624,0.390657658,5.961333946,4.599547835,0.933918745,0.872643337,0.484856668,0.539975721,0.335309764,0.288180918,1.898794735,2.256477745,3.517289952,4.798740089
17.87684167,0.326196851,0.32923356,0.413134248,0.391962615,6.047952239,4.607898318,0.937765622,0.884130247,0.478413657,0.540570588,0.331183479,0.285205568,1.913917442,2.267147254,3.541624261,4.851720534
17.90465,0.320238263,0.331106848,0.413592624,0.390474323,6.08450742,4.667934531,0.951938434,0.890586984,0.480185905,0.54205803,0.332964883,0.28856199,1.927518592,2.271410255,3.563071159,4.89009478
17.93245556,0.327777091,0.331004299,0.40871272,0.387324803,6.121715878,4.74542194,0.960062909,0.890292961,0.48631564,0.548501158,0.333826861,0.296050307,1.942180381,2.29807943,3.614168416,4.932680452
17.96025833,0.316457294,0.323240742,0.414229456,0.393061325,6.159458154,4.745294008,0.964862113,0.89635632,0.487804707,0.546893891,0.333435681,0.310616347,1.948131923,2.308554731,3.652616885,4.94195825
17.98805278,0.329409713,0.326773065,0.418696878,0.39787406,6.282568844,4.779105085,0.961570347,0.898215197,0.487510599,0.55269932,0.334492368,0.298470668,1.964260462,2.330181358,3.659865459,5.014823364
18.01586111,0.315972688,0.326132093,0.426238142,0.39887571,6.294046132,4.858531285,0.967264294,0.905847677,0.489327917,0.543564144,0.331208452,0.334574882,1.98859909,2.344427089,3.712341097,5.04751694
18.04367222,0.324834603,0.330789428,0.399897638,0.39793944,6.340635504,4.858406341,0.972956891,0.904687304,0.493564213,0.558643605,0.32909911,0.296211034,1.994171772,2.359318056,3.735632457,5.080601662
18.07148333,0.313368,0.332642309,0.414634061,0.406132181,6.394230438,4.848780439,0.984484844,0.917435786,0.49040257,0.55601944,0.334154285,0.314696866,2.007232082,2.386041542,3.751133112,5.087298349
18.09927222,0.31402203,0.319604427,0.419150982,0.40163075,6.430681991,4.958472331,0.980027195,0.922621863,0.492123525,0.558600534,0.332216373,0.300845523,2.026260751,2.391776529,3.784343882,5.166307448
18.12707778,0.325403308,0.325975453,0.411815636,0.403642671,6.486395764,5.017676702,0.986484519,0.919738457,0.499256604,0.561217295,0.335216814,0.306107606,2.030680145,2.432059773,3.81838857,5.245163709
18.15487222,0.322509926,0.335562013,0.413979719,0.406278467,6.621464254,4.993125095,0.9907412,0.921071872,0.497661392,0.558434198,0.336988362,0.268263094,2.067461468,2.43677207,3.850429531,5.259415513
18.18266944,0.322195243,0.328675582,0.417547521,0.402838988,6.621277018,5.057439927,1.006807989,0.932104902,0.499711847,0.564935043,0.340931281,0.288616938,2.068939538,2.45490858,3.873407983,5.300572288
18.21046111,0.311492304,0.328703462,0.413223082,0.401036801,6.654389588,5.097274552,0.996898618,0.932050564,0.499120142,0.564244948,0.340299895,0.309255247,2.091593742,2.47897453,3.897705254,5.315339793
18.23826667,0.323626921,0.333874004,0.423313808,0.398400962,6.72918106,5.115903562,1.00863598,0.940381083,0.507345469,0.563769062,0.337518158,0.300798343,2.099273037,2.495944435,3.95577846,5.404334732
18.26608333,0.310128105,0.322901529,0.421219081,0.403932417,6.763956251,5.161088108,1.009380164,0.946517342,0.50663434,0.567000537,0.334489456,0.326037389,2.117145284,2.530993494,3.98191856,5.384767981
18.29388611,0.32977135,0.328233467,0.433117372,0.406519188,6.863545731,5.203812941,1.017089897,0.949912331,0.513446346,0.573244139,0.338361327,0.275024264,2.143681555,2.544241352,3.98343252,5.452078975
18.32168611,0.314999563,0.33417608,0.433761125,0.407384033,6.85640879,5.266980022,1.021887488,0.95209967,0.514097596,0.582327429,0.339712562,0.324593114,2.147160516,2.556283922,4.008365863,5.509652426
18.34949722,0.323423067,0.337083442,0.420472149,0.406839448,6.915023475,5.320374861,1.024456283,0.959907454,0.51005765,0.576296096,0.339124229,0.452955301,2.17752484,2.561455923,4.106040971,5.577377953
18.37729167,0.32665029,0.342875158,0.416999446,0.406380354,7.005426321,5.324371298,1.033677825,0.958812386,0.513696755,0.576746747,0.336874694,0.263274801,2.186338473,2.59365603,4.087728599,5.599074156
18.4051,0.320103702,0.345126164,0.422099076,0.407754052,7.059655726,5.341051626,1.03143561,0.964959916,0.524002144,0.579511575,0.339270689,0.303511763,2.20565684,2.612485425,4.091027671,5.651694233
18.43289722,0.327486896,0.342470091,0.423435809,0.411664766,7.147151225,5.36222871,1.041049292,0.974058382,0.523148994,0.581433227,0.335003781,0.293475163,2.225462377,2.652567274,4.131522825,5.752018423
18.46070556,0.312051339,0.34436328,0.429777049,0.410520701,7.155342449,5.404803369,1.0454927,0.976102906,0.522128702,0.587872578,0.335814427,0.300183553,2.234181996,2.662798024,4.183867079,5.789616144
18.48850833,0.313931844,0.345818406,0.424193677,0.411533055,7.204387955,5.470656362,1.048660679,0.980229843,0.519209493,0.582019749,0.339577623,0.321591328,2.26242703,2.684439275,4.199891192,5.775405344
18.51631944,0.31861423,0.342355002,0.421683723,0.410673453,7.229495426,5.475228332,1.052864335,0.983144983,0.527524511,0.592852025,0.338062619,0.304050943,2.277840145,2.699424231,4.294096262,5.84756632
18.54413056,0.329747054,0.335755698,0.424003314,0.414725646,7.339840814,5.529847062,1.061915837,0.99272917,0.52545025,0.588869767,0.338048638,0.305513665,2.278511188,2.720525469,4.263823512,5.871980605
18.57192222,0.314705769,0.324891055,0.412085093,0.412617126,7.383540585,5.590090826,1.065975761,0.99738046,0.525625801,0.597357116,0.339149745,0.301496974,2.307445923,2.767023513,4.295943111,5.943007453
18.59973056,0.329840733,0.329157939,0.422626253,0.411363238,7.419177112,5.614041185,1.072463802,1.006138197,0.528119239,0.595612221,0.344429803,0.305012517,2.343372713,2.784092197,4.321077595,5.962530808
18.62753889,0.326992924,0.332002003,0.430151977,0.410033464,7.43689505,5.642834023,1.073676253,0.996346117,0.532601719,0.600687385,0.344013668,0.302398482,2.346306336,2.795225097,4.376088924,6.025270904
18.65533889,0.309375642,0.334443551,0.423280577,0.405795277,7.482166795,5.691885985,1.080842976,1.011710882,0.532116558,0.60159543,0.343906514,0.31870567,2.349330677,2.815038594,4.373891649,6.089599817
18.683125,0.318100118,0.344804973,0.436535075,0.414865713,7.584417333,5.737085893,1.081529932,1.025120359,0.532511919,0.604881129,0.340395441,0.347133266,2.378220612,2.8476142,4.468691761,6.105815096
18.71093056,0.312959129,0.340547378,0.425415452,0.417328009,7.584417333,5.773013131,1.095329457,1.024130732,0.537133404,0.608892514,0.344390962,0.314991755,2.4031839,2.868723179,4.456016471,6.116738515
18.73873889,0.327453096,0.345118689,0.441342041,0.416966766,7.622695374,5.804008337,1.096188014,1.035288156,0.536869331,0.610369077,0.34289313,0.322784561,2.402751493,2.881387685,4.509513381,6.189613442
18.76653611,0.313128308,0.344037043,0.427369567,0.416520248,7.68068128,5.884142726,1.103068006,1.040594286,0.533999746,0.609287494,0.342103323,0.288156771,2.426901356,2.933850975,4.544715202,6.246905619
18.79433611,0.310764615,0.337692832,0.424950768,0.417480566,7.730050831,5.895039686,1.109346666,1.039760571,0.544324381,0.611395413,0.339253878,0.328359766,2.454246273,2.956492127,4.603596082,6.288262631
18.82213333,0.330096149,0.330260727,0.419485064,0.418020939,7.82101634,5.955794391,1.113245004,1.047598202,0.547498232,0.620761454,0.340644914,0.308077989,2.467664918,2.973043948,4.605694499,6.312148095
