Time,M0-1 - 0%,M1-1 - 0%,M2-1 - 1%,M3-1 - 1% ,M4-1 - 10%,M5-1 - 10%,M6-1 - 100%,M7-1 - 100%,M0-2 - 3%,M1-2 - 3%,M2-2 - 1%,M3-2 - 1%,M4-2 - 6%,M5-2 - 6%,M6-2 - 8%,M7-2 - 8%
35.920025,10.17489812,12.09609576,10.79083441,10.15755646,2.322201036,1.564119623,0.172633204,0.085120588,12.56608989,12.05980367,13.38558432,13.04549381,14.41141182,11.64454934,12.29002766,10.72240528
35.94781944,10.15745839,12.09609576,10.76554813,10.115531,2.333997021,1.569530324,0.157507207,0.076748057,12.56608989,12.09609576,13.38558432,12.92416891,14.41141182,11.7107681,12.29002766,10.74681142
35.97562222,10.17489812,12.02359703,10.76554813,10.15723554,2.343299998,1.57830621,0.139057561,0.073971645,12.56608989,12.13247341,13.38558432,13.00495421,14.41141182,11.7107681,12.29002766,10.72240528
36.00342778,10.19258528,12.05980367,10.79083441,10.19972168,2.35044514,1.585834682,0.157913924,0.102437639,12.56608989,12.13247341,13.38558432,13.04549381,14.41141182,11.7107681,12.32163389,10.72240528
36.03121389,10.15745839,12.09609576,10.7151168,10.15723554,2.361135133,1.585777579,0.133095765,0.108953268,12.56608989,12.13247341,13.38558432,13.04549381,14.46395436,11.67762186,12.29002766,10.72240528
36.05902778,10.19258528,12.13247341,10.7151168,10.22101805,2.366110366,1.597112947,0.160645468,0.097204869,12.56608989,12.13247341,13.38558432,13.08710645,14.41141182,11.64454934,12.29002766,10.74681142
36.08682222,10.21029706,12.13247341,10.7151168,10.22101805,2.374651294,1.60307832,0.155440337,0.12087601,12.56608989,12.13247341,13.38558432,13.04549381,14.41141182,11.67762186,12.32163389,10.74681142
36.11461944,10.15723554,12.09609576,10.76554813,10.19972168,2.39915361,1.60196945,0.156988539,0.088632117,12.56608989,12.13247341,13.38558432,12.92416891,14.62246565,11.7107681,12.29002766,10.77126173
36.14242778,10.21029706,12.13247341,10.76554813,10.15723554,2.407668881,1.621818575,0.147472942,0.106302751,12.56608989,12.09609576,13.5228852,13.00495421,14.41141182,11.7107681,12.32163389,10.77126173
36.17023889,10.19258528,12.09609576,10.74030894,10.17846086,2.414924513,1.62639722,0.155366501,0.103676516,12.56608989,12.09609576,13.56889343,13.12882215,14.46395436,11.7107681,12.29002766,10.77126173
36.198025,10.21029706,12.13247341,10.79083441,10.24234999,2.424782173,1.633784084,0.155092645,0.101145754,12.56608989,12.13247341,13.43123083,12.96451262,14.51664403,11.7107681,12.32163389,10.77126173
36.22583611,10.22826317,12.13247341,10.79083441,10.17846086,2.432705625,1.633810068,0.158037934,0.096532245,12.56608989,12.13247341,13.43123083,12.96451262,14.62246565,11.7107681,12.35330366,10.74681142
36.25365556,10.19258528,12.13247341,10.84199686,10.22101805,2.444046346,1.645099417,0.153458824,0.117998608,12.59720874,12.13247341,13.38558432,13.08808139,14.51664403,11.7107681,12.35330366,10.79575624
36.28145833,10.22826317,12.13247341,10.81616783,10.17846086,2.451293368,1.648201835,0.150197465,0.134487074,12.59720874,12.13247341,13.38558432,13.04549381,14.41141182,11.7107681,12.35330366,10.82071449
36.30924444,10.19258528,12.13247341,10.76554813,10.22101805,2.468505082,1.657900846,0.151600708,0.099716777,12.62838768,12.13247341,13.38558432,12.96451262,14.51664403,11.7107681,12.29002766,10.77126173
36.33705,10.22826317,12.13247341,10.79083441,10.22101805,2.47160492,1.666142502,0.166602668,0.097660301,12.59720874,12.09609576,13.5228852,13.04549381,14.56948104,11.7107681,12.38503705,10.74681142
36.36484722,10.19258528,12.13247341,10.81616783,10.19972168,2.485199878,1.671459213,0.154016117,0.112988033,12.59720874,12.13247341,13.47699773,13.00495421,14.62246565,11.7107681,12.32163389,10.74681142
36.39265278,10.19258528,12.16977425,10.89380176,10.26405091,2.514094899,1.684490906,0.155737143,0.092989497,12.62838768,12.13247341,13.38558432,13.16966133,14.51664403,11.7107681,12.32163389,10.79575624
36.42045,10.24602455,12.20716488,10.79083441,10.19972168,2.513199487,1.685884821,0.158189798,0.098867468,12.62838768,12.13247341,13.38558432,12.96451262,14.56948104,11.7107681,12.29002766,10.74681142
36.44825556,10.21029706,12.20716488,10.91977774,10.24234999,2.508149198,1.701364694,0.139426154,0.117301687,12.69092613,12.13247341,13.43123083,13.16966133,14.51664403,11.7107681,12.38503705,10.72240528
36.47606389,10.22826317,12.20716488,10.91977774,10.22101805,2.53364276,1.702041229,0.151326017,0.10112365,12.69092613,12.13247341,13.47699773,13.21158115,14.51664403,11.7107681,12.35330366,10.77126173
36.50385,10.22803347,12.20716488,10.91977774,10.22101805,2.533569556,1.713852133,0.153539168,0.085283045,12.65962679,12.13247341,13.43123083,13.21158115,14.46395436,11.7107681,12.35330366,10.77126173
36.53166111,10.21029706,12.24464541,10.84199686,10.19972168,2.561228153,1.721510235,0.147251718,0.082341414,12.59720874,12.13247341,13.38558432,13.16966133,14.62246565,11.67762186,12.38503705,10.79575624
36.55946389,10.28208267,12.24464541,10.91977774,10.26405091,2.554473422,1.737482632,0.145284271,0.095979123,12.69092613,12.13247341,13.56889343,13.04646634,14.62246565,11.7107681,12.35330366,10.79575624
36.58727222,10.24602455,12.24464541,10.89380176,10.20004368,2.57588318,1.73549318,0.163785174,0.106512131,12.69092613,12.13247341,13.43123083,13.16966133,14.56948104,11.7107681,12.35330366,10.77126173
36.615075,10.26404094,12.28221596,10.84199686,10.24234999,2.598324448,1.754985668,0.151667769,0.108828558,12.69092613,12.13247341,13.5228852,13.08613156,14.62246565,11.7107681,12.35330366,10.74681142
36.64288889,10.26404094,12.28221596,10.86787481,10.22101805,2.6063954,1.761694886,0.144265804,0.110038043,12.69092613,12.13247341,13.43123083,13.21158115,14.56948104,11.7107681,12.38503705,10.74681142
36.670675,10.22803347,12.28221596,10.91977774,10.22101805,2.609451934,1.761054961,0.151864106,0.143096654,12.69092613,12.13247341,13.38558432,13.16966133,14.62246565,11.7107681,12.41683414,10.77126173
36.69846667,10.24602455,12.28221596,10.84199686,10.28578859,2.607901986,1.769003709,0.142666523,0.077552889,12.69092613,12.13247341,13.47699773,13.17064104,14.62246565,11.7107681,12.35330366,10.77126173
36.72626944,10.26404094,12.28221596,10.89380176,10.2426828,2.627538126,1.77577737,0.153432889,0.058783288,12.69092613,12.13247341,13.38558432,13.16966133,14.62246565,11.7107681,12.41683414,10.79575624
36.75405833,10.26404094,12.28221596,10.86787481,10.22101805,2.645367757,1.78388244,0.142180982,0.12819923,12.65962679,12.13247341,13.47699773,13.21158115,14.62246565,11.7107681,12.38503705,10.74681142
36.78186667,10.26404094,12.28221596,10.84199686,10.26405091,2.656057789,1.794763367,0.147839172,0.103588326,12.65962679,12.13247341,13.43123083,13.16966133,14.62246565,11.7107681,12.41683414,10.77126173
36.80965556,10.26404094,12.28221596,10.86787481,10.24234999,2.660949553,1.799902807,0.140640844,0.110710266,12.65962679,12.13247341,13.56889343,13.25360446,14.62246565,11.7107681,12.41683414,10.74681142
36.83746667,10.28208267,12.28221596,10.91977774,10.22101805,2.687296967,1.81051758,0.145273252,0.126867718,12.65962679,12.13247341,13.56889343,13.16966133,14.62246565,11.7107681,12.35330366,10.77126173
36.865275,10.24602455,12.28221596,10.84199686,10.22101805,2.692199106,1.822724833,0.14441809,0.108469169,12.65962679,12.16977425,13.5228852,13.12784484,14.62246565,11.7107681,12.38503705,10.77126173
36.89306667,10.28208267,12.32076066,10.86787481,10.26405091,2.698918116,1.826233351,0.142792325,0.097663152,12.65962679,12.13247341,13.5228852,13.16966133,14.62246565,11.7107681,12.41683414,10.79575624
36.92085,10.26404094,12.32076066,10.84199686,10.24234999,2.72285828,1.838504111,0.152946903,0.105255141,12.62838768,12.13247341,13.56889343,13.16966133,14.62246565,11.74470577,12.38503705,10.77126173
36.94865556,10.28208267,12.32076066,10.86787481,10.26405091,2.716518194,1.848911054,0.159013092,0.130019548,12.65962679,12.13247341,13.56889343,13.21158115,14.62246565,11.7107681,12.41683414,10.84571856
36.97645556,10.30014976,12.28221596,10.91977774,10.22101805,2.733260264,1.846333085,0.139887375,0.108158792,12.62838768,12.13247341,13.56889343,13.16966133,14.62246565,11.7107681,12.41683414,10.74681142
37.00425833,10.28208267,12.32076066,10.86787481,10.22101805,2.737966399,1.858809469,0.157180748,0.130381451,12.56608989,12.13247341,13.56889343,13.16966133,14.62246565,11.7107681,12.41683414,10.79575624
37.03206667,10.30014976,12.28221596,10.89380176,10.28578859,2.761728091,1.874883807,0.157131196,0.175071571,12.56608989,12.13247341,13.56889343,13.21158115,14.62246565,11.7107681,12.41683414,10.79575624
37.05987222,10.31871658,12.35939991,10.97281382,10.32937441,2.773377473,1.878646908,0.159756519,0.158372787,12.59720874,12.13247341,13.56889343,13.16966133,14.62246565,11.7107681,12.41683414,10.79575624
37.08768056,10.3184794,12.39813386,10.91977774,10.32937441,2.795348217,1.88293004,0.151577672,0.162848407,12.56608989,12.13247341,13.56889343,13.16966133,14.62246565,11.7107681,12.41683414,10.79575624
37.11549167,10.3184794,12.35939991,10.89380176,10.22101805,2.796511074,1.902125372,0.154253211,0.13290706,12.59720874,12.13247341,13.56889343,13.12784484,14.62246565,11.7107681,12.41683414,10.77126173
37.14328889,10.28208267,12.43696264,10.91977774,10.26405091,2.816131458,1.913170916,0.139720096,0.103742995,12.59720874,12.13247341,13.56889343,13.21158115,14.62246565,11.7107681,12.41683414,10.79575624
37.17108333,10.30014976,12.43696264,10.89380176,10.24234999,2.820476337,1.918576571,0.157925633,0.092351917,12.56608989,12.13247341,13.56889343,13.25360446,14.62246565,11.74470577,12.41683414,10.77126173
37.198875,10.33683511,12.43696264,10.91977774,10.24234999,2.837861818,1.927425045,0.153520981,0.115527048,12.56608989,12.13247341,13.56889343,13.21158115,14.62246565,11.7107681,12.41683414,10.79575624
37.22668611,10.3184794,12.43696264,10.91977774,10.24234999,2.850912843,1.935363489,0.154058054,0.114277323,12.56608989,12.13247341,13.56889343,13.21158115,14.62246565,11.74470577,12.44931908,10.82071449
37.25449444,10.30014976,12.43696264,10.91977774,10.24234999,2.853518755,1.945426194,0.157369994,0.093876675,12.56608989,12.13247341,13.61623889,13.25360446,14.62246565,11.7107681,12.44931908,10.79575624
37.28230833,10.30014976,12.43696264,10.91977774,10.24234999,2.861459371,1.954140671,0.152446215,0.150793769,12.59720874,12.13247341,13.56889343,13.25360446,14.67710999,11.7107681,12.44931908,10.79575624
37.31011667,10.33683511,12.43696264,10.91977774,10.22101805,2.887798741,1.960933047,0.160567681,0.127814261,12.62838768,12.13247341,13.56889343,13.12784484,14.67710999,11.7107681,12.41683414,10.79575624
37.33791111,10.33683511,12.43696264,10.9994083,10.24234999,2.893951307,1.970334831,0.137720669,0.125299226,12.62838768,12.13247341,13.56889343,13.21158115,14.67710999,11.74470577,12.41683414,10.79575624
37.36571667,10.33683511,12.43696264,10.94627031,10.24234999,2.911232459,1.985373446,0.146738278,0.114280965,12.59720874,12.13247341,13.56889343,13.12784484,14.73191092,11.74470577,12.41683414,10.82071449
37.39350556,10.35521691,12.43696264,10.91977774,10.28578859,2.924687431,1.993818257,0.150942134,0.117095068,12.56608989,12.13247341,13.56889343,13.12784484,14.62246565,11.74470577,12.48187038,10.79575624
37.42133056,10.30014976,12.4768205,10.91977774,10.24234999,2.947470261,1.998352578,0.146596113,0.136988371,12.62838768,12.13247341,13.56889343,13.12784484,14.67710999,11.7107681,12.48187038,10.82071449
37.44914167,10.37362482,12.43696264,10.94627031,10.28612253,2.950994387,2.007459093,0.147868598,0.126224315,12.59720874,12.13247341,13.56889343,13.21158115,14.78686869,11.7107681,12.41683414,10.79575624
37.47694167,10.3184794,12.43696264,10.94627031,10.24234999,2.960483006,2.01100064,0.136678761,0.142040962,12.62838768,12.13247341,13.71131274,13.12784484,14.67710999,11.74470577,12.44931908,10.79575624
37.50473333,10.37386912,12.43696264,10.97281382,10.28646669,2.962067547,2.033044139,0.144344085,0.110489439,12.65962679,12.20716488,13.56889343,13.21158115,14.73191092,11.77872058,12.41683414,10.79575624
37.53253611,10.3184794,12.51677807,11.05323819,10.30756308,2.99245125,2.042107222,0.158245451,0.113426227,12.56608989,12.13247341,13.56889343,13.21158115,14.78686869,11.74470577,12.41683414,10.79575624
37.56034444,10.37362482,12.43696264,10.94627031,10.30756308,2.990171928,2.053552657,0.173980152,0.114613712,12.59720874,12.13247341,13.71131274,13.16966133,14.84198356,11.7107681,12.51448814,10.84571856
37.58815278,10.33683511,12.43696264,10.94627031,10.28578859,3.023836215,2.04865774,0.137893092,0.148669047,12.65962679,12.13247341,13.56889343,13.21158115,14.78686869,11.74470577,12.44931908,10.82071449
37.61596389,10.37386912,12.51677807,10.97281382,10.30756308,3.041136779,2.064568544,0.155034921,0.079893776,12.69092613,12.13247341,13.61623889,13.16966133,14.78686869,11.74470577,12.44931908,10.82071449
37.643775,10.37362482,12.55683549,11.02605383,10.35156851,3.051434632,2.077609849,0.154156887,0.139444456,12.69092613,12.13247341,13.71131274,13.21158115,14.84198356,11.7107681,12.41683414,10.82071449
37.67158333,10.37386912,12.55683549,10.97281382,10.32937441,3.059366204,2.08599336,0.14551692,0.144286597,12.69092613,12.13247341,13.71131274,13.12784484,14.84198356,11.7107681,12.48187038,10.87076851
37.69938889,10.37362482,12.55683549,10.9994083,10.32971972,3.073952353,2.100004766,0.155024759,0.160498383,12.69092613,12.13247341,13.75904153,13.21158115,14.78686869,11.77872058,12.41683414,10.79575624
37.72719444,10.39230351,12.51677807,10.99989418,10.32937441,3.091997099,2.117741481,0.156504734,0.144599824,12.69092613,12.13247341,13.75904153,13.16966133,14.84198356,11.7107681,12.54717241,10.82071449
37.75498333,10.39230351,12.55683549,10.97281382,10.35156851,3.106259833,2.119611348,0.148034895,0.192419636,12.69092613,12.13247341,13.75904153,13.21158115,14.84198356,11.74470577,12.44931908,10.84571856
37.78279444,10.41100906,12.59699291,10.9994083,10.32937441,3.124845721,2.132055831,0.148490519,0.111460284,12.69092613,12.13247341,13.66371193,13.21158115,14.84198356,11.74470577,12.41683414,10.79575624
37.81060556,10.37386912,12.59699291,11.05323819,10.32937441,3.14193351,2.157264095,0.14719259,0.116836756,12.69092613,12.16977425,13.71131274,13.25360446,14.78686869,11.7107681,12.54717241,10.82071449
37.83841667,10.39230351,12.59699291,11.02605383,10.32937441,3.162251147,2.171310911,0.153960384,0.113807846,12.69092613,12.13247341,13.75904153,13.12784484,14.84198356,11.74470577,12.54717241,10.82071449
37.86622778,10.39230351,12.59699291,10.9994083,10.35156851,3.177129825,2.166230015,0.148683696,0.110452391,12.69092613,12.13247341,13.75904153,13.21260987,14.84198356,11.7107681,12.51448814,10.84571856
37.89403056,10.39230351,12.59699291,10.9994083,10.35156851,3.196978534,2.176754421,0.16084479,0.112040256,12.69092613,12.13247341,13.71131274,13.21260987,14.84198356,11.7107681,12.48187038,10.82071449
37.92183056,10.41100906,12.59699291,10.9994083,10.32937441,3.183428727,2.186392101,0.171675528,0.12027325,12.69092613,12.13247341,13.75904153,13.21158115,14.84198356,11.7107681,12.54717241,10.79575624
37.94962222,10.42974148,12.63823876,10.97281382,10.35156851,3.207056616,2.201423787,0.16971806,0.127097365,12.69092613,12.13247341,13.75904153,13.16966133,14.84198356,11.74470577,12.48187038,10.82071449
37.97743056,10.39230351,12.59699291,11.02605383,10.37380071,3.210760786,2.204904137,0.169848506,0.11354256,12.72287816,12.13247341,13.75904153,13.16966133,14.84198356,11.7107681,12.51448814,10.82071449
38.00523056,10.39230351,12.59699291,11.02605383,10.37450447,3.233920598,2.210226485,0.158113081,0.137651805,12.69092613,12.13247341,13.75904153,13.21158115,14.84198356,11.74470577,12.48187038,10.84571856
38.03301667,10.39230351,12.59699291,10.9994083,10.37380071,3.261526032,2.230060438,0.146288991,0.113254441,12.69092613,12.16977425,13.71131274,13.29779906,14.84198356,11.77872058,12.54717241,10.79575624
38.060825,10.41100906,12.59699291,10.9994083,10.37380071,3.258674758,2.243346469,0.176092213,0.123130924,12.72287816,12.16977425,13.71131274,13.29779906,14.84198356,11.7107681,12.48187038,10.84571856
38.08861389,10.4485008,12.59699291,10.9994083,10.35156851,3.292799229,2.260289042,0.175366913,0.15471137,12.69092613,12.13247341,13.71131274,13.08613156,14.84198356,11.74470577,12.54717241,10.82071449
38.11640833,10.39230351,12.59699291,11.02605383,10.35156851,3.30664776,2.26599153,0.157439056,0.134011739,12.69092613,12.13247341,13.75904153,13.21158115,14.84198356,11.77872058,12.54717241,10.87076851
38.1442,10.42974148,12.67958987,11.05323819,10.37380071,3.325749362,2.272522942,0.166708897,0.136157544,12.72287816,12.16977425,13.75904153,13.34003488,14.84198356,11.7107681,12.54717241,10.84571856
38.17200833,10.42974148,12.63823876,11.02605383,10.39607103,3.334981314,2.283395813,0.16215394,0.111488416,12.75489286,12.13247341,13.71131274,13.29779906,14.84198356,11.7107681,12.54717241,10.79575624
38.19980556,10.39230351,12.59699291,11.02605383,10.39607103,3.321710038,2.29245754,0.174124732,0.116755166,12.75489286,12.16977425,13.66371193,13.21158115,14.84198356,11.7107681,12.54717241,10.84571856
38.22759444,10.42974148,12.63823876,11.05323819,10.41837952,3.370342402,2.311273682,0.15871821,0.131191004,12.75489286,12.13247341,13.71131274,13.25463572,14.84198356,11.74470577,12.54717241,10.87076851
38.25540556,10.39230351,12.7210464,11.02605383,10.37380071,3.356663429,2.317011732,0.15550671,0.082583693,12.69092613,12.13247341,13.75904153,13.2967652,14.89887161,11.81281263,12.54717241,10.89586439
38.28318889,10.41100906,12.67958987,11.02605383,10.39607103,3.378798336,2.325635131,0.181874739,0.129040895,12.72287816,12.13247341,13.75904153,13.25360446,14.84198356,11.84698201,12.54717241,10.87076851
38.31098333,10.46753949,12.7626085,11.02605383,10.35191442,3.406800894,2.335247126,0.170468899,0.116110988,12.75489286,12.16977425,13.75904153,13.2967652,14.84198356,11.81281263,12.51448814,10.84571856
